document_slug,document_title,pdf_page,printed_page,blank_page,english_ocr_confidence,arabic_ocr_confidence,quran_references_detected,arabic_segment_count,transcription_text,arabic_text
quran_hadith_and_islam,"Quran, Hadith, and Islam",20,17,False,85.6,22.89,80:1; 80:2; 80:3; 80:4; 80:5; 80:6; 80:7; 80:8; 80:9; 80:10; 80:11; 80:12,1,"- 17-


OBEYING THE MESSENGER IS CONDITIONED


One complete Sura illustrates the fact that we are to obey
Muhammad ONLY in his Quranic utterances, and NOTin
his personal utterances or personal behavior. Thisrules

1out the s o - called "" Hadith "" and the s o - called ""Sunna as
legitimate sources of religious guidance.


The Sura i s entitled ' Abasa = He Frowned "", and narrates
an incident where Muhammad ignored a poor blind man, and
gave his full attention to arichman:


"" H e (Muhammad) frowned and turned away, when the blind
man came to him. How do you know; he may be saved? O r,
he may heed the message and benefit by such heeding. A s
for the richman, you ( Muhammad ) gave himyour attention.
Even though you cannot guarantee his salvation. But the one
who came to you seeking salvation, and sincerely reverent,
you disregarded him. Indeed, THIS IS AREMINDER, for
those who choose to remember. (80: 1-12)",أَن جَاۤءَهُ ٱلۡأَعۡمَىٰ
quran_hadith_and_islam,"Quran, Hadith, and Islam",21,,False,91.02,20.97,18:109; 18:110,0,"- IS


THE IDOL IZ ATION OF MUHAMMAD


Refusing to believe God inHis repeated assertions that the
QURAN IS COMPLETE, PERFECT, & SHALL BE THE
ONLY SOURCE of religious guidance, and following the
conjecture known as Hadith &: Sunna constitutes deification
of the prophet Muhammad against his will.


nSay (O Muhammad),!If the ocean were ink for the words of
my Lord, the ocean would have run out before my Lord runs

1out of words, even if we supplied twice as much ink. Say

!(O Muhammad), I am no more than a human being like you.
It has been revealed to me that your God isONEGOD.
Thus, anyone who looks forward to meeting his Lordshall
lead a righteous life, and NEVER SETUP ANY IDOLS

1, 1beside his Lord. (18: 109-110)

These verses clearly in form us that God does not suffer
from shortage of words; that He gave us ALLTHE WORDS
we need i n this Quran, and that we should not seek the words
of Muhammad, or anyone else, and that Muhammad is a man
like other men; he should not be idolized (see end of verse ).",
quran_hadith_and_islam,"Quran, Hadith, and Islam",22,19,False,90.89,,41:6,0,"- 19 -


QURAN: YOU SHALL NOT IDOLIZE MUHAMMAD


There are only two verses in Quran that describe the pro -

,!phet Muhammad as ""no more than ahuman being likeyou.

IS IT COINCIDENCE THAT BOTH VERSES FORBID

IDOLATRY AT THE END OF EACH VERSE??

The first verse is shown on the previous page, and the
second verseis shown below:


f "" Say (O Muhammad ), Iam no more than ahuman being like
you. It has been revealed to me that your God is ONE GOD.
Therefore, you shall observe Him ALONE, ask His forgive -

fn ess, AND WOE TO THE IDOL - WORSHIPERS. "" (41:6)

The true believers believe their Lord in His statements that
QURAN IS COMPLETE, PERFECT, FULLY DETAILED
AND SHALL BE THE SOLE SOURCE OF RELIGIOUS
GUIDANCE. Only the idol - worshipers will seek other than
Quran. Following "" Hadith & Sunna "" is idol iz ation of the pro
phet Muhammad against his will.",
quran_hadith_and_islam,"Quran, Hadith, and Islam",23,20,False,88.35,31.22,33:56; 33:43,0,"- 20 -


THE ABUSE OF QURAN


"" God and His angels encourage the prophet. O you who
believe, you too shall encourage him, and support him
completely. ""(33: 56)

Thisis by far the most abused versein the whole Quran.
Through satanic distortions, ignorance, and idol - worship,
this verse causes millions of Muslims to glorify the pro -
phet against hiswill, instead of glorifying God.

People who sing the praises of this particular verse day and
night are obviously ignorant of two important facts:

11(1) The word "" Naby = prophet = iji* when referring to the
prophet Muhammad ALWAYS refers to him when he
was alive; not after his death.
(2) In the sameSura, and 13 verses ahead of this verse,
we find that God and His angels do the same honoring
for ALL THE BELIEVERS.


"" God and His angels encourage the believers, to take them


1 1out of darkness into the light, (33: 43)",
quran_hadith_and_islam,"Quran, Hadith, and Islam",24,21,False,90.69,33.89,9:103; 33:43; 33:56,0,"21


THE ABUSE OF QURAN


Verse 103 of Sura 9 further clarifies the meaning of the

11words "" SSALLOO "" and "" YUSSALLEE. In this verse, we
see that the Prophet is commanded to "" YUSSALLEE "" for
the believers, just as they are asked to do for him inverse
56 of Sura 33 (see Page 20).
vassal

(9: 103)

"" Take (O Muhammad ) aportion of their money for charity,
inorder to purify them and sanctify them, and encourage

!them ( SSALLEEALAYHIM ) for your encouragement is a
consolation for them. God is hearer, omniscient. ""(9: 103).

Thus, the true meaning of this expression is "" encourage, ""
and NOT "" praise day and night "" as those who abuse the
Quran have indicated.

SUMMARY

. God and His angels encourage the believers, to take
them out of darkness into the light (33: 43).

2. God and His angels encourage the Prophet during his life
to keep him on the right path (33: 56).

3. The believers are asked to support the Prophet during
his life (33: 56), and the Prophet does the same for the
believers (9: 103).",
quran_hadith_and_islam,"Quran, Hadith, and Islam",25,22,False,81.35,32.56,33:21; 60:4,0,"- 22 -


THE ABUSE OF QURAN


"" I n the messenger of God, you have a good example; a
good example for those who are seeking God and the Last
day, and commemorate God frequently. "" (33:21)

Satan used this verse to claim a special status for the idol -
ization of Muhammad, and to convince the people of the
necessity of Sunn a (traditions) of the prophet.

Thereis no doubt that the prophet Muhammad is our best
example. And his example is set by upholding Quran, and
nothing but Quran.

Obviously, those who fell in Satan ' strap are ignorant of the
fact that ABRAHAM IS DESCRIBED IN QURAN IN THE
SAMEWORDS; word for word.


"" InAbraham and those who believed with him, you have a
good example; for those who are seeking God and the Last
day. "" (60: 4, 6)",
quran_hadith_and_islam,"Quran, Hadith, and Islam",26,,False,93.5,53.69,28:56,1,"- 2 3 -


DOES GOD HATE MUHAMMAD???


Of course not. But when you repeat the same things that
God says about Muhammad in Quran, they accuse you of
hating Muhammad.

Similarly, when you tell the Christians that Jesusisa
human being and a messenger of God, they accuse you of
hating Jesus,


MUHAMMAD CANNOT GUIDE ANYONE (28: 56)

"" You ( Muhammad ) cannot guide even the ones you love. God
i s the one who guides whomever He wills, for He knows best

11those who deserve the guidance. (28: 56)

The sole function of the prophet was to deliver Quran without
any alteration, addition, reduction, or explanation.

Please see pages 2 9 - 3 5.","eho جب ركز برد‎ ||“
| اعد انمه"" ( سورة القصس‎ )"
quran_hadith_and_islam,"Quran, Hadith, and Islam",27,24,False,92.81,16.53,7:23; 5:116; 25:30; 25:31; 30:40,0,"- 24 -


THE TRUE LOVE OF MUHAMMAD


The true love of Jesusis to recognize him as ahuman and
a messenger of God. The Christians love Jesus so much,
yet he disowns them on the Day of Judgment (Matthews 7: 23
and Quran 5: 116).
The true love of Muhammad is to recognize him as a human
and to follow his teachings, i. e., UPHOLD QURAN AND
NOTHING BUT QURAN. Those who follow ""Hadithfe Sunna ""
are named as Muhammad ' senemies, and Muhammad d is -
owns them on the Day of Judgment as we see below:


""(On the day of judgment) the messenger will say, ' MyLord;

1m y people have deserted THIS QURAN. We thus set up
against every prophet enemies from among the guilty. Your
LORD SUFFICES AS A GUIDE AND SUPPORTER. ""
(25: 30-31)


Please note the "" word for word "" similarity between verse
31 above, and verse 112 of Sura 6 which deals specifically
with "" Hadith. ""

God i s the one who created you; Godis the one who provides
for you; God i s the one who terminates your life; God i s the
one who resurrects you; God i s the one who calls you to
account. Muhammad does none of these things (see 30: 40).",
quran_hadith_and_islam,"Quran, Hadith, and Islam",28,25,False,92.33,61.67,46:9; 7:188,0,"-25 -


MUHAMMAD DOES NOT KNOW THE FUTURE


(46: 9)

nSay (O Muhammad ), 'I do not bring anything new that i s
different from any other messenger. I have no idea what
may happen to m e, o r to you. Isimply follow what isre -

1 1 1vealed to m e. Iam no more than a manifest warner.


""Say (O Muhammad ), 'Ipossess no power to benefit orharm
even myself, except in accordance with God ' swill. (Nor do
I know the future); had I known the future, I would have
increased my wealth, and no harmwould have afflicted m e.
Iam no more than a warner, aswell as bearer of good news

I nfor those who believe. (7: 188)",
quran_hadith_and_islam,"Quran, Hadith, and Islam",29,,False,90.0,77.79,,1,"- 2 6 -


MUHAMMAD DOES NOT KNOW THE FUTURE


Yet, hundreds of "" Hadiths "" narrate future events that have
nothing to do withQuran, and represent personal predict io i


One of the most prominent "" Hadiths "" i s shown below:


"" Youshall uphold m y Sunna ( traditions ), and the Sunna of

1!the 'guided Khalifas ( A l - K hula faa Al - Rashideen ) who will
come after me.""


f l fIt should be noted that the expression Al - K hula faa Al -

11Rashideen ^ % I 11 *UJL>JI did not appear inArabic
literature until 200 years after the prophet; it is a modern
expression.


n, nH o w did the prophet know that therewill be Khulafaa who
will succeed him, and how did he know that they will be
called ""Al-Khulafaa» A l - Rashideen ""?


n fThe expression Al - K hula faa Al - Rashideen "" refers spec i -
fically to the four Khalifas: AbuBakr, Umar, Uthman, and
Ali. It was not known for iwo centuries after the prophet.",Le”‏ بسنتى وسنة الخلفا* الراشدين من بعدى 5 You
quran_hadith_and_islam,"Quran, Hadith, and Islam",30,,False,79.48,35.29,2:254; 21:28,0,"- 2 7 -


THE MYTH OF INTERCESSION


Intercession is one of Satan'smost effective tricks to dupe
the people into idolizing their prophets and / orsaints.

Although the Quran repeatedly states that there will be no
intercession on the day of judgment, many Muslims were
duped, through "" Hadith & Sunna "" into idolizing the prophet
Muhammad against his will, and inventing the concept of
INTERCESSION (Shafaa'ah):


""Spend from our provisions to you before a day comes
wherein there will be no trade, no nepotism, and NOINTER -

1 1CESSION. (2: 254)


"" The prophets simply follow the commandments of God. H e
knows theirpast and future. THEY CANNOT INTERCEDE
EXCEPT ON BEHALF OF THOSE ALREADY SAVED
BYGOD. The prophets themselves worry about their own
fate. "" (21: 28)",
quran_hadith_and_islam,"Quran, Hadith, and Islam",31,28,False,89.65,41.97,10:18,0,"- 28 -


THE DEIFICATION OF MUHAMMAD


THE MYTH OF INTERCESSION


Despite the Quran ' s repeated assertions that Muhammad
possesses no power to benefit anyone or harm anyone (see
Page 25, & Page 30 ), Satan succeeded i n duping many people
through the concept of intercession, Satan convinced his
victims that Muhammad will actually take them out of hell,
andadmit them into heaven!

Manyso - called "" Muslims "" extend the concept of inter
cession to include numerous saints and /or imams:


"" They idolize beside God those who possess no power to
harm them or benefit them, and say, ' These are our inter -

1 cessors at God. Say, ' Are you informing God of something

1 He does not know i n the heavens or the earth? Glory be to
Him; He ismuch too high to have any partners. "" (10: 18)",
quran_hadith_and_islam,"Quran, Hadith, and Islam",32,,False,87.28,45.28,39:45,0,"- 2 9 -


THE DEIFICATION OF MUHAMMAD


THE MYTH OF MUHAMMAD THE INTERCESSOR


The concept of intercession implies that God has some
partners who intercede with Him on behalf of people.

Therefore, intercession is idol worship, and those who
believe that Muhammad will intercede on behalf of anyone
are idolizing the Prophet against hiswill. Intercession by-
Muhammad is prevalent in the Satanic innovations known as
———Hadithand / o r Sunna.— —

The Quran clearly identifies intercession as idolwor -
ship, and declares a GREAT CRITERION; that those who
believe in intercession cannot stand to talk about God alone;
THEY HAVE TO MENTION THEIR IDOLS ALONG.


"" Say, ' T o God belongs ALL INTERCESSION. ToHimbe -
longs the dominion of the heavens and the earth, then to Him

1you will be returned. When God ALONE is advocated,
the hearts of those who do not believe i n the hereafter shrink
with a version. But when idolsare mentioned along with Him,

11they become satisfied. ( 39: 45 )",
quran_hadith_and_islam,"Quran, Hadith, and Islam",33,30,False,89.77,24.16,13:40; 10:49; 72:21,1,"- 30-


MUHAMMAD WILL NOT CALL YOU TO ACCOUNT


"" Your ONLY mission (O Muhammad ) i s to deliver (Quran),

Mw hileitis we who will call them to account. (13: 40)


MUHAMMAD CANNOT BENEFIT YOU OR HARMYOU


1 "" Say (O Muhammad ),! possess no power to harm myself, or

1benefit myself. "" ' (10: 49)


"" Say (O Muhammad ), 'Ipossess no power to harmyou, o r

!benefit you through guiding you. "" (72: 21)

Thus, the prophet will not put you in Paradise, norcan he
take you out of hell, norwill he call you to account before
him, nor can he benefit you, nor can he harmyou; HIS
SOLE MISSION WAS DELIVERING QURAN, & NOTHING
BUTQURAN. T o love him and honor himis to follow Quran
alone, and reject the fabrications attributed to him.",قُل لَّاۤ أَمۡلِكُ لِنَفۡسِی ضَرࣰّا وَلَا نَفۡعًا إِلَّا مَا شَاۤءَ ٱللَّهُۗ لِكُلِّ أُمَّةٍ أَجَلٌۚ إِذَا جَاۤءَ أَجَلُهُمۡ فَلَا یَسۡتَـٔۡخِرُونَ سَاعَةࣰ وَلَا یَسۡتَقۡدِمُونَ
quran_hadith_and_islam,"Quran, Hadith, and Islam",34,31,False,64.41,41.67,21:25; 21:26; 21:27; 21:28; 21:29,0,"- 31 -


FUNCTION OF EVERY MESSENGER

YOU SHALL NOT WORSHIP EXCEPT GOD

Neither Jesus, nor Muhammad, want to be idolized. Their
sole function was to preach the worship of GODALONE,


Me very messenger we sent before you was instructed to
preach that there i s no god except M e; you shall worship
M e alone. Then they said, ' God most gracious has begot-

1ten a son. Glory be to Him; all the messengers are no
more than honored servants. They do not speak on their
own; they simply follow His commands. He knows their
past and their future, and they possess no power to inter -
cede except on behalf of those already approved by God.
The messengers themselves are worried about their own
fate. And, i f any of them claims to be a god beside God,

1 1we will punish him in hell; we thus punish the wicked.
(21:25-29)",
quran_hadith_and_islam,"Quran, Hadith, and Islam",35,32,False,75.98,,42:48; 13:40; 5:99; 5:100; 16:35; 24:54; 29:18; 36:17; 64:12,0,"- 32 -


SOLE FUNCTION OF THE PROPHET: DELIVER QURAN

Repeatedly, the Quran employs ""the double negative "" to e m -
phasize that Muhammad had N O function Except delivering
Quran:

^.ic—
"" You have N O duty Except delivering (Quran)"" (42: 48)


"" YourONLY duty is delivering (Quran), while we willcall
them to account. "" (13: 40)


"" The messenger has N O function Except delivering (Quran)
and God knows whatever you declare, as well as whatever

1you conceal. Say, The good and the bad are not the same,

fdespite the abundance of the bad. Therefore, you shall
observe God, O you who possess intelligence, that you may
succeed. "" (5: 99-100)

Unfortunately, those who refuse to believe that Quranis the
Only SOURCE OF RELIGIOUS GUIDANCE are much
more abundant than those who believe,
(see also 16:35, 82; 24:54; 29:18; 36:17;& 64:12)",
quran_hadith_and_islam,"Quran, Hadith, and Islam",36,33,False,87.41,31.55,55:1; 55:2,1,"- 33 -


MUHAMMAD DOES NOT EXPLAIN, INTERPRET,

OR ANTICIPATE QURAN; JUST DELIVER & FOLLOW.


Hadith & Sunna advocates claim that Hadith & Sunna
are needed to explain Quran.

However, Quran teaches that God i s the teacher of
Quran; that Godwill put Quran into the hearts of believers
regardless of their mother tongue; and that Muhammad will
not explain Quran. Documents are shown below:


God i s the teacher of Quran (55: 1-2) 1


"" Whether it came down innon - Arabic or Arabic, say, ' For
those who believe, itisa guidance and healing. A s for the

f nd is believers, they will be deaf and blind to i t. ( 4 1: 44)


""Do not move your tongue (O Muhammad ) in anticipation of
Quran. It i s we who put i t together as aQuran. Once we
reciteit, you shall follow i t. Then, itis we who explainit. """,عَلَّمَ ٱلۡقُرۡءَانَ
quran_hadith_and_islam,"Quran, Hadith, and Islam",37,34,False,85.75,55.08,,1,"-34 -


THE FOLLOWERS OF HADITH SUNNA

DO NOT FOLLOW THEIR OWN TEACHINGS


The most authoritative books of Hadith, namely, Muslim 8c
Ibn Hanbal, report that the Prophet ordered that no one shall
take anything from him EXCEPT QURAN. Shown below i s
the Arabic text of this Hadith:


"" Abi Saeed A l - Khudry - mayGod be pleased with him -
reported that the messenger of God - may God exalt him &
grant him peace - had said, 'Do not write anything from me
EXCEPT QURAN. Anyone who wrote anything other than

1, 1 Quran shall erase it.!!!


Thus, according to their own teachings,

THEY DISOBEY THE PROPHET","«السابع ‏ النهى عن كتابة غير القران»
يع { ِ 489 لاسن بع لق اا عا ما ل سار لفاح للا و شاد د تكد
عن أبى سعيد الخدرى رضى الله عنه قال': قال رسول الله صلى الله
ote‏ حيس 2 ade‏ 5 جه مااع ” tA‏ es سي .”م
عَلِبْهِ وَسَلمِ : «لاتكتبوا Ee‏ سوى Ta‏ eS
2 لب oot‏ هه (
(احمد > ١‏ اص ١9١‏ ومسلم)"
quran_hadith_and_islam,"Quran, Hadith, and Islam",38,35,False,94.3,50.52,,0,"- 35 -


INCREDIBLE FACT;
THEY DO NOT FOLLOW THEIR OWN TEACHINGS


According to the most "" authoritative "" sources of
Hadith, the Prophet never changed his mind about writing
from him ONLY QURAN:


( > ^ \ »- lo-' )


Zayd Ibn Thabit (the Prophet ' s closest revelation writer )

fvisited the KhalifaMuaawiyah (more than 30 years after
the Prophet ' s death), and told himastory about the Pro -
phet. M u ' aawiyahliked the story and ordered someone
to writeit down. But Zayd said, "" The messenger of God
ordered us never to write anything of hisHadith. ""
(reported by Ibn Hanbal)


THEY DISOBEY THEIR OWN FABRICATED IDOL!!",
quran_hadith_and_islam,"Quran, Hadith, and Islam",39,36,False,88.43,23.91,68:35; 68:36; 68:37; 68:38,0,"- 36 -


QURAN: DO THEY HAVE A "" BOOK "" WHERE
THEY FIND ANYTHING THEY WISH?


When you confront the followers of Hadith &c Sunna with
the Hadith shown on the previous page, they admit the existence of such Hadith, They explain their failure to follow
their own teachings by the fact that there exist equally
"" authentic "" Hadiths where the Prophet ordered the writing
of his Hadiths!!

The Quran describes such people as "" criminals "", and

1asks: "" D o they have a 'Book where they can find anything
they wish??? ""


(68: 35-38) _
"" Shall we treat the Muslims like the criminals? What i s
wrong with your judgment? DO YOU HAVE A BOOK
WHERE YOU CAN FIND ANYTHING YOU WISH? ""

Both Hadith and Sunna fit this Quranic description; as
a "" Bookwhere you can find anything you wish. ""

The conjectural and contradictory nature of Hadith and
Sunna are unanimously recognized.",
quran_hadith_and_islam,"Quran, Hadith, and Islam",40,,False,95.18,,,0,"- 3 7 -


THEIR FAVORITE QUESTION


""If Quran is complete and fully detailed (as God says), where
can we find the details of Salat prayers?""


This famous question reveals their total ignorance of Quran and a
sub con cio us effort to prove that God is wrong in His repeated assertions that
Quran is ""complete"" and ""fully detailed"".


For the Quran teaches in no uncertain terms that Abraham is the founder of
Islam as it is practiced today. A s such, what did Abraham contribute to our
daily life as Muslims?


The Quran teaches that ALL RELIGIOUS PRACTICES IN ISLAM
(Salat, Zakat, Fasting & Hajj) CAME TO US FROM ABRAHAM,
GENERATION AFTER GENERATION.


Thus, Islam in its final form, as is practiced today, is based on two things:
(1) QURAN: contributed through Muhammad, and
(2) RELIGIOUS PRACTICES: through Abraham.


ALL RELIGIOUS PRACTICES IN ISLAM EXISTED BEFORE
MUHAMMAD.


Muhammad's SOLE FUNCTION was to deliver Quran (see Pages 30-33).",
quran_hadith_and_islam,"Quran, Hadith, and Islam",41,,False,77.3,,2:131; 22:78,0,"- 3 8 -


ABRAHAM: THE FOUNDER OF ISLAM


Abraham was the first recipient of the concept of ISLAM,
and the firstuser of the word "" MUSLIM "" (see 2: 131),


"" You shall strive in the cause of God as you should. H e has
blessed you, and imposed no hardship in your religion; the
RELIGION OF YOUR FATHER ABRAHAM. Abrahamis
the one who named you ' Muslims ' i n the beginning. Thus,
the messenger serves as witness among you, just as you
serve as witnesses among the people. Therefore, you shall
observe the Salat prayers, give the Zak at charity, and hold
fast to God; He is your Lord; the best Lord, and the best

M supporter. ( 22: 78 )

Thus, if Abraham is the founder of Islam, did he contribute
anything to our Islamic life?

The answeris: "" YES; he contributed THE RELIGIOUS
PRACTICES (Salat, Zakat, Fasting, & Hajj ). """,
quran_hadith_and_islam,"Quran, Hadith, and Islam",42,39,False,89.83,56.0,2:135; 3:67; 3:68,0,"- 39 -


ISLAM IS THE RELIGION OF ABRAHAM


While Muhammad ' smission, sole mission, was delivering
Quran, ALL RELIGIOUS PRACTICES CAME THROUGH
ABRAHAM.
s i
1""Theyi said, Be you Jews or Christians in order to be

1guided. Say, 'We follow the religion of Abraham, mono-

1 1 1theism; he never was an idol-worshiper. (2:135)


11 Abraham was neither Jewish, nor Christian; he was a
monotheist; aMuslim; he never was an idol - worshiper.
The people most worthy of following Abraham are those
who followed him, and this prophet (Muhammad), and
those who believed. God i s the Lord of the believers. ""
(3:67-68)",
quran_hadith_and_islam,"Quran, Hadith, and Islam",43,40,False,91.54,26.13,16:123,0,"-40 -


MUHAMMAD WAS A FOLLOWER OF ABRAHAM


"" Then we inspired you (O Muhammad ) to follow the religion
of Abraham, monotheism; never was he an idol - worshiper. ""
(16: 123)

Logically, if Muhammad was afollower of Abraham, and
we are followers of Muhammad, then we are followers of
Abraham. What did we learn from Abraham???

The Quran teaches that we learned all the religious practices
of Islam from Abraham. This includes Salat, Zakat, fasting,
and Hajj.

Therefore, ISLAM IS BASED ON TWO THINGS:


QURAN: THROUGH MUHAMMAD O


RELIGIOUS PRACTICES: VIA ABRAHAM 0",
quran_hadith_and_islam,"Quran, Hadith, and Islam",44,,False,87.29,26.37,8:33; 8:34; 8:35,0,"- 4 1 -


SALAT PRACTICED BY MUHAMMAD'S OPPONENTS


The whole Arabian society before and during the time
of Muhammad followed the religion of Abraham. Thus,
AbuLahab, AbuJahl, and the idolators of Quraish used to
observe the FIVE DAILY SALAT PRAYERS exactly as
we do today, with the single exception of substituting the
QuranicFaatihha for the Ibrahim y Faa tih ha.


"" God was not to punish them while you ( Muhammad ) were
still among them. God was not to punish them while they
are seeking forgiveness. Yet, they fully deserved God ' s
punishment for repelling from the sacred mosque, though
they were not the guardians thereof; only the righteous are
guardians thereof, but most of them do not know. THEIR
SALAT PRAYERS at the shrine were no more than deceit
and repulsion. Therefore, suffer the retribution for your
disbelief. "" ( 8: 33-35 )",
quran_hadith_and_islam,"Quran, Hadith, and Islam",45,,False,60.54,28.68,9:36; 9:37,1,"SACRED MONTHS OBSERVED BEFORE MUHAMMAD


The four sacred months in Islam were observed before the
time of Muhammad, This further proves that all religious
practices of Islam were neither initiated, nor taught by the
Prophet Muhammad; his sole mission was to deliver Quran.


"" The count of months according to God is twelve, as shown
inGod ' s scriptures, since the day He created the heavens
and the earth. Four of them are sacred. Thisis the right
religion; therefore, do not wrongyour souls during the four
months. But you may fight the idolators, i f they attack you
therein, and know that Godiswith the righteous. Theprac
tice of alternating the sacred months is a pagan practice.
Thus, they changed the sacred months, making them viol -
able one year and sacred the next year, as i f to maintain
the count instituted by God » (9:36-37)",إِنَّ عِدَّةَ ٱلشُّهُورِ عِندَ ٱللَّهِ ٱثۡنَا عَشَرَ شَهۡرࣰا فِی كِتَـٰبِ ٱللَّهِ یَوۡمَ خَلَقَ ٱلسَّمَـٰوَ ٰ⁠تِ وَٱلۡأَرۡضَ مِنۡهَاۤ أَرۡبَعَةٌ حُرُمࣱۚ ذَ ٰ⁠لِكَ ٱلدِّینُ ٱلۡقَیِّمُۚ فَلَا تَظۡلِمُوا۟ فِیهِنَّ أَنفُسَكُمۡۚ وَقَـٰتِلُوا۟ ٱلۡمُشۡرِكِینَ كَاۤفَّةࣰ كَمَا یُقَـٰتِلُونَكُمۡ كَاۤفَّةࣰۚ وَٱعۡلَمُوۤا۟ أَنَّ ٱللَّهَ مَعَ ٱلۡمُتَّقِینَ
quran_hadith_and_islam,"Quran, Hadith, and Islam",46,43,False,92.35,26.14,,0,"43


TODAY ' S IDOLATERS vs QURAISH'S IDOLATERS


Millions of "" Muslims "" today practice a form of idolatry that is similar to the
idolatry of pre - Muhammad Quraish.


Millions of "" Muslims "" in Egypt, Iran, Pakistan, India, andmany other
countries go to the Mosque to pray. Their Salat prayers are definitely to God.
After finishing their Salat, they visit the tomb of the saint and ask for health,
wealth, and/or children.


The idol worshipers of Quraish observed the five Salat prayers exactly as
we do today, but they also visited their idols Allat, A l - ' Uzzah, Manat, etc., to
ask for health, wealth, and/or children.


Thus, the flagrant idolatry practiced by millions of Muslims today is exactly

identical to the idolatry of Quraish before and during the time of Muhammad;

only the idols are different.


Except for the Jewish and Christian minorities, the Arabian society prior to
the mission of Muhammad followed the religion of Abraham. They practiced
all the religious duties of Islam. Their Salat prayers were identical to ours, but
they also practiced idol-worship. The "" Muslim "" masses today practice idolworship by idolizing the Prophet against his will, by idolizing their saints and
holy men or imams, and following other sources beside Quran (see pages 7 &",
quran_hadith_and_islam,"Quran, Hadith, and Islam",47,44,False,86.83,24.34,73:20,0,"- 44 -


f! YOU SHALL KEEP THE OBSERVANCE OF SALAT


This commandment was issued during the first few weeks of
Quranic revelation.

DOES IT MAKE ANY SENSE THAT GOD WOULD ISSUE

A COMMANDMENT TO OBSERVE SOMETHING NOT AL -

READY KNOWN???


.. and keep the observance of Salat and Zakat, and lend to
Godaloan of righteousness. Whatever you advance for your
souls, you will find at God better and multiplied many fold.

1 1And seek God ' s forgiveness; God is forgiving, merciful.
(73: 20)


n MT he word Salat is very specific and means only one thing,
i. e., the observance of specific practices involving bowing
and prostration. This is true throughout Quran, throughout
the ages, and in relation to any prophet, messenger, etc.",
quran_hadith_and_islam,"Quran, Hadith, and Islam",48,45,False,86.58,22.33,2:128; 2:127,0,"- 45 -


ALL RELIGIOUS PRACTICES IN ISLAM
( SALAT ZAK AT FASTING HAJJ )
CAME TO US THROUGH ABRAHAM


In 2: 128 we see Abraham and Ismail implore God to teach
them "" THE RELIGIOUS PRACTICES OF ISLAM. ""


"" As Abraham raised the foundations of Kaaba, together
with Ismail, they prayed, ' OurLord, accept this workfrom
u s; you are the hearer, the omniscient. Our Lord, & make
us Muslims to you; and fromour descendants let there be a
nation of Muslims to you; ANDTEACH US HOWTO
PRACTICE OUR RELIGIOUS DUTIES, and redeemus;

1, 1you are the redeemer, the merciful. (2:127-128)",
quran_hadith_and_islam,"Quran, Hadith, and Islam",49,46,False,84.77,96.9,2:43; 2:125,0,"- 46 -


ABRAHAM: FIRST (and last) RECIPIENT OF SPECIFIC

RELIGIOUS PRACTICES.


The prophets and messengers prior to Abraham were
not given any religious practices. The human society was
so primitive, only BELIEF IN GOD ALONE was all that
is required for salvation. See for example Sura 71, entitled
"" Noah. "" Thus, RELIGIOUS PRACTICES appear inQuran
Only after Abraham; never before him.


(2:43)

""(OChildren of Israel, )you shall observe the Salat prayersfc
Zak at charity; you shall bow down with those who bow. ""


"" Wemade the Kaaba a focal point forall the people, and a
sanctuary; thus, you shall consider this station of Abraham
aplace of worship. And we appointed Abraham and Ismail
to purify My shrine for those who would visitit, those who

1 1would retreat there in, and those who bow and prostrate.
(2: 125) ^ ^",
quran_hadith_and_islam,"Quran, Hadith, and Islam",50,47,False,85.23,87.16,3:43; 19:31; 19:59,0,"- 47-


SALAT PRAYERS OBSERVED BEFORE MUHAMMAD


But the Jews and Christians "" LOST "" the Salat prayers.


"" O Mary, you shall obey yourLord, and you shall prostrate

Mand bow down with those who bow down. (3: 43),m


"" ( Jesussaid, ) God has made me blessed whereverI go, and
He commanded me to observe the Salat prayers and Zakat
charity for as long as Ilive. "" (19: 31)

11 |

"" Generations came thereafter who LOST the Salat prayers,
and pursued their lusts. "" (19: 59)

There are remnants of the Salat prayers among the Jews,
namely, the Samaritans, and the Christians (the Russian
Orthodox Church ). It i s noteworthy that the Samaritan Jews
have denounced the man-made commandments of Talmud,
and decided to adhere to the word of God alone, i. e., Torah
(see "" TheMyth of God Incarnate "", Page 117).",
quran_hadith_and_islam,"Quran, Hadith, and Islam",51,48,False,91.68,50.24,6:19; 18:57,0,"- 48 -


SALAT & ZAK AT CAME TO US VIA ABRAHAM


Those who refuse to believe God are challenging Quran bya sking, ""If Quranis complete and fully detailed (as stated in
6: 19, 38, & 114), where can we find the details of Salat and
Zakat? "" For such people, who are obviously isolated from
Quran (see 18: 57), we present the following Quranic truth:


"" And we granted him (Abraham) Isaac and Jacob as a gift,
and we made them righteous. And we appointed them imams
who guided in accordance with our commandments, AND WE
TAUGHT THEM RIGHTEOUS WORKS AND THE OBSER-
VANCE OF SALAT AND ZAK AT. "" ( 2 1: 72-73)


Unfortunately, this plain Quranic truth i s not accessible by
those who keep trying to prove that Quranis not complete.


; FIRST, they have to come to sincere conviction that Quran
i s complete, perfect, and fully detailed; they have to believe
theirLord. Once they attain this conviction, the shields
will be removed from around their hearts, the deafness will
be removed from their ears, and they will become worthy of
the Quranic truth.",
